-2.353635562206046416e+03,-1.079402467517892546e+03,2.000000000000000000e+00
-2.376492794976567438e+03,-1.108779431084553835e+03,2.000000000000000000e+00
-1.289545989345434009e+03,-6.043504457565995835e+02,2.000000000000000000e+00
-1.415427484038076273e+03,-6.877334923793464441e+02,2.000000000000000000e+00
-1.911915044719914704e+03,-8.516874060607581214e+02,2.000000000000000000e+00
-1.715129012959784859e+03,-7.879427583349478255e+02,2.000000000000000000e+00
-5.546301934494566694e+02,-2.866888846778530251e+02,2.000000000000000000e+00
-1.225818588652262861e+03,-5.910780120895302616e+02,0.000000000000000000e+00
-2.195255087477225970e+03,-9.937839255555693398e+02,0.000000000000000000e+00
-5.190304035406670664e+02,-2.554988442404725220e+02,0.000000000000000000e+00
-1.707349143235182964e+03,-7.757574190200108433e+02,0.000000000000000000e+00
-4.075046026890739768e+02,-1.858467222321892507e+02,0.000000000000000000e+00
-2.770967487135831107e+02,-1.342509438287946750e+02,2.000000000000000000e+00
-1.191348442785978705e+03,-5.490620037460067806e+02,2.000000000000000000e+00
-2.160814645860060921e+02,-1.075770202513218976e+02,0.000000000000000000e+00
-1.506394959144453196e+03,-6.913623669418859663e+02,2.000000000000000000e+00
-8.226598641346599834e+02,-3.801685209192806383e+02,2.000000000000000000e+00
-9.481635491940530756e+02,-4.428678889315088441e+02,2.000000000000000000e+00
-1.752619980232494072e+03,-8.189209145013165880e+02,2.000000000000000000e+00
-1.751546091546709704e+03,-8.097144487451424766e+02,0.000000000000000000e+00
-1.048825860547067123e+03,-4.924069855241336313e+02,0.000000000000000000e+00
-1.781489937152213315e+03,-8.432726635638284733e+02,2.000000000000000000e+00
-2.371783361912207511e+03,-1.091290453374725075e+03,2.000000000000000000e+00
-2.445115339054578101e+02,-1.450615064624092838e+02,2.000000000000000000e+00
-1.251204359330595537e+02,-1.016554267598903607e+02,2.000000000000000000e+00
-1.282118571209667380e+03,-6.181284295495527203e+02,0.000000000000000000e+00
-7.099667618043846460e+02,-3.233343843964126449e+02,2.000000000000000000e+00
-8.333930485613992687e+02,-4.054520545984292426e+02,0.000000000000000000e+00
